country_id,election_type,election_year,geography_version,public_geography_type,public_geography_id,municipality,source_municipality,province,eligible_voters,turnout,valid_votes,blank_votes,invalid_votes,raw_turnout_pct,turnout_reconciles,turnout_exceeds_eligible_voters,audit_status,not_live_factor_reason,source_name,provenance_ref
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0177,Raalte,Raalte,Overijssel,30429,25968,25886,53,29,85.339643,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0180,Staphorst,Staphorst,Overijssel,12651,11559,11523,15,21,91.368271,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0183,Tubbergen,Tubbergen,Overijssel,17107,15147,15120,16,11,88.542702,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0184,Urk,Urk,Flevoland,14526,12785,12746,14,25,88.014595,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0189,Wierden,Wierden,Overijssel,19462,17137,17103,17,17,88.053643,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0193,Zwolle,Zwolle,Overijssel,101901,82748,82382,184,182,81.204306,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0197,Aalten,Aalten,Gelderland,21564,17781,17746,19,16,82.456873,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0200,Apeldoorn,Apeldoorn,Gelderland,130493,101718,101318,167,233,77.949009,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0202,Arnhem,Arnhem,Gelderland,124745,89540,89130,199,211,71.778428,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0203,Barneveld,Barneveld,Gelderland,45018,39322,39240,32,50,87.347283,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
