country_id,election_type,election_year,geography_version,public_geography_type,public_geography_id,municipality,source_municipality,province,kieskring_code,kieskring,lijst_nummer,party_id,party,votes,valid_votes,share,source_name,provenance_ref
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,1,lijst-01-vvd,VVD,15573,146649,10.619234,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,2,lijst-02-d66,D66,13262,146649,9.043362,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,3,lijst-03-groenlinks-partij-van-de-arbeid-pvda,GROENLINKS / Partij van de Arbeid (PvdA),44704,146649,30.483672,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,4,lijst-04-pvv-partij-voor-de-vrijheid,PVV (Partij voor de Vrijheid),19346,146649,13.192044,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,5,lijst-05-cda,CDA,3012,146649,2.053884,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,6,lijst-06-sp-socialistische-partij,SP (Socialistische Partij),6350,146649,4.330067,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,7,lijst-07-forum-voor-democratie,Forum voor Democratie,2866,146649,1.954326,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,8,lijst-08-partij-voor-de-dieren,Partij voor de Dieren,6077,146649,4.143908,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,9,lijst-09-christenunie,ChristenUnie,3787,146649,2.582357,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,10,lijst-10-volt,Volt,5636,146649,3.84319,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,11,lijst-11-ja21,JA21,967,146649,0.659398,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,12,lijst-12-staatkundig-gereformeerde-partij-sgp,Staatkundig Gereformeerde Partij (SGP),752,146649,0.512789,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,13,lijst-13-denk,DENK,1277,146649,0.870787,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,14,lijst-14-50plus,50PLUS,391,146649,0.266623,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,15,lijst-15-bbb,BBB,3331,146649,2.27141,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,16,lijst-16-bij1,BIJ1,938,146649,0.639622,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,17,lijst-17-piratenpartij-de-groenen,Piratenpartij - De Groenen,182,146649,0.124106,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,18,lijst-18-bvnl-groep-van-haga,BVNL / Groep Van Haga,601,146649,0.409822,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,19,lijst-19-nieuw-sociaal-contract,Nieuw Sociaal Contract,17044,146649,11.622309,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,20,lijst-20-splinter,Splinter,195,146649,0.132971,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,21,lijst-21-lp-libertaire-partij,LP (Libertaire Partij),79,146649,0.05387,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,22,lijst-22-lef-voor-de-nieuwe-generatie,LEF - Voor de Nieuwe Generatie,119,146649,0.081146,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,23,lijst-23-samen-voor-nederland,Samen voor Nederland,59,146649,0.040232,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0014,Groningen,Groningen,Groningen,K1,Groningen,24,lijst-24-nederland-met-een-plan,Nederland met een PLAN,101,146649,0.068872,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,1,lijst-01-vvd,VVD,16578,104685,15.83608,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,2,lijst-02-d66,D66,5687,104685,5.432488,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,3,lijst-03-groenlinks-partij-van-de-arbeid-pvda,GROENLINKS / Partij van de Arbeid (PvdA),15703,104685,15.000239,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,4,lijst-04-pvv-partij-voor-de-vrijheid,PVV (Partij voor de Vrijheid),27773,104685,26.530066,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,5,lijst-05-cda,CDA,1206,104685,1.152028,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,6,lijst-06-sp-socialistische-partij,SP (Socialistische Partij),3974,104685,3.79615,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,7,lijst-07-forum-voor-democratie,Forum voor Democratie,3488,104685,3.3319,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,8,lijst-08-partij-voor-de-dieren,Partij voor de Dieren,2556,104685,2.441611,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,9,lijst-09-christenunie,ChristenUnie,1477,104685,1.410899,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,10,lijst-10-volt,Volt,1356,104685,1.295315,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,11,lijst-11-ja21,JA21,720,104685,0.687778,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,12,lijst-12-staatkundig-gereformeerde-partij-sgp,Staatkundig Gereformeerde Partij (SGP),343,104685,0.32765,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,13,lijst-13-denk,DENK,5152,104685,4.921431,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,14,lijst-14-50plus,50PLUS,878,104685,0.838707,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,15,lijst-15-bbb,BBB,2721,104685,2.599226,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,16,lijst-16-bij1,BIJ1,1590,104685,1.518842,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,17,lijst-17-piratenpartij-de-groenen,Piratenpartij - De Groenen,126,104685,0.120361,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,18,lijst-18-bvnl-groep-van-haga,BVNL / Groep Van Haga,663,104685,0.633329,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,19,lijst-19-nieuw-sociaal-contract,Nieuw Sociaal Contract,12082,104685,11.541291,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,20,lijst-20-splinter,Splinter,210,104685,0.200602,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,21,lijst-21-lp-libertaire-partij,LP (Libertaire Partij),61,104685,0.05827,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,22,lijst-22-lef-voor-de-nieuwe-generatie,LEF - Voor de Nieuwe Generatie,99,104685,0.094569,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,23,lijst-23-samen-voor-nederland,Samen voor Nederland,85,104685,0.081196,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,24,lijst-24-nederland-met-een-plan,Nederland met een PLAN,119,104685,0.113674,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0034,Almere,Almere,Flevoland,K5,Lelystad,26,lijst-26-politieke-partij-voor-basisinkomen,Politieke Partij voor Basisinkomen,38,104685,0.036299,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,1,lijst-01-vvd,VVD,1624,19335,8.399276,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,2,lijst-02-d66,D66,435,19335,2.249806,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,3,lijst-03-groenlinks-partij-van-de-arbeid-pvda,GROENLINKS / Partij van de Arbeid (PvdA),1639,19335,8.476855,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,4,lijst-04-pvv-partij-voor-de-vrijheid,PVV (Partij voor de Vrijheid),6323,19335,32.702353,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,5,lijst-05-cda,CDA,912,19335,4.716835,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,6,lijst-06-sp-socialistische-partij,SP (Socialistische Partij),800,19335,4.137574,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,7,lijst-07-forum-voor-democratie,Forum voor Democratie,564,19335,2.91699,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,8,lijst-08-partij-voor-de-dieren,Partij voor de Dieren,201,19335,1.039566,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,9,lijst-09-christenunie,ChristenUnie,1068,19335,5.523662,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,10,lijst-10-volt,Volt,80,19335,0.413757,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,11,lijst-11-ja21,JA21,88,19335,0.455133,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,12,lijst-12-staatkundig-gereformeerde-partij-sgp,Staatkundig Gereformeerde Partij (SGP),355,19335,1.836049,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,13,lijst-13-denk,DENK,45,19335,0.232739,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,14,lijst-14-50plus,50PLUS,95,19335,0.491337,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,15,lijst-15-bbb,BBB,1582,19335,8.182053,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,16,lijst-16-bij1,BIJ1,17,19335,0.087923,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,17,lijst-17-piratenpartij-de-groenen,Piratenpartij - De Groenen,13,19335,0.067236,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,18,lijst-18-bvnl-groep-van-haga,BVNL / Groep Van Haga,112,19335,0.57926,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,19,lijst-19-nieuw-sociaal-contract,Nieuw Sociaal Contract,3326,19335,17.201965,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,20,lijst-20-splinter,Splinter,17,19335,0.087923,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,21,lijst-21-lp-libertaire-partij,LP (Libertaire Partij),1,19335,0.005172,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,22,lijst-22-lef-voor-de-nieuwe-generatie,LEF - Voor de Nieuwe Generatie,8,19335,0.041376,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,23,lijst-23-samen-voor-nederland,Samen voor Nederland,25,19335,0.129299,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0037,Stadskanaal,Stadskanaal,Groningen,K1,Groningen,24,lijst-24-nederland-met-een-plan,Nederland met een PLAN,5,19335,0.02586,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,1,lijst-01-vvd,VVD,1737,16441,10.565051,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,2,lijst-02-d66,D66,612,16441,3.722401,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,3,lijst-03-groenlinks-partij-van-de-arbeid-pvda,GROENLINKS / Partij van de Arbeid (PvdA),2111,16441,12.839852,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,4,lijst-04-pvv-partij-voor-de-vrijheid,PVV (Partij voor de Vrijheid),5201,16441,31.634329,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,5,lijst-05-cda,CDA,367,16441,2.232224,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,6,lijst-06-sp-socialistische-partij,SP (Socialistische Partij),779,16441,4.738155,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,7,lijst-07-forum-voor-democratie,Forum voor Democratie,499,16441,3.035095,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,8,lijst-08-partij-voor-de-dieren,Partij voor de Dieren,212,16441,1.289459,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,9,lijst-09-christenunie,ChristenUnie,284,16441,1.727389,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,10,lijst-10-volt,Volt,83,16441,0.504835,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,11,lijst-11-ja21,JA21,83,16441,0.504835,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,12,lijst-12-staatkundig-gereformeerde-partij-sgp,Staatkundig Gereformeerde Partij (SGP),71,16441,0.431847,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,13,lijst-13-denk,DENK,289,16441,1.757801,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,14,lijst-14-50plus,50PLUS,99,16441,0.602153,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,15,lijst-15-bbb,BBB,1013,16441,6.161426,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,16,lijst-16-bij1,BIJ1,21,16441,0.127729,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0047,Veendam,Veendam,Groningen,K1,Groningen,17,lijst-17-piratenpartij-de-groenen,Piratenpartij - De Groenen,14,16441,0.085153,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
